entry_id,kanji,kana,meaning,part_of_speech,jlpt_level,example_sentence,example_reading,example_chinese,tags,notes,enriched_by,confidence
V0452,購⼊,こうにゅう,「購買」、「購⼊」、,noun,N4,購⼊について勉強しています。,こうにゅうについてべんきょうしています。,我正在學習關於「購買」的內容。,N4|noun,「買進」,teacher_agent,0.79
V0453,,チケット,オンライ,noun,N3,チケットについて勉強しています。,チケットについてべんきょうしています。,我正在學習關於オンライ的內容。,N3|noun|外来語,,teacher_agent,0.82
V0454,,ン,購⼊（こうにゅ,noun,N5,う）します。,う）します。,購⼊（こうにゅ,N5|noun|外来語,う）します。 → 在線上 購買⾨票 / 票券 新しい  パソコン  を  購 ⼊（こうにゅう）し た。 → 買了新的電腦,teacher_agent,0.92
V0455,中古,ちゅうこ,「⼆⼿（的）」、「中,noun,N4,中古について勉強しています。,ちゅうこについてべんきょうしています。,我正在學習關於「⼆⼿（的）」的內容。,N4|noun,古（的）」 中古（ちゅうこ）の  ゲ,teacher_agent,0.79
V0456,,ーム,買（か）っ,noun,N5,た。,た。,買（か）っ,N5|noun|外来語,た。 → 買了⼆⼿的遊戲,teacher_agent,0.92
V0457,,これ,中古（ちゅう,other,N5,こ）⾞（しゃ）  です か。,こ）⾞（しゃ）  です か。,中古（ちゅう,N5|other,こ）⾞（しゃ）  です か。 → 請問這是⼆⼿⾞ （中古⾞）嗎？,teacher_agent,0.92
V0458,腕前,うでまえ,「本領」、「實⼒」、,noun,N4,腕前について勉強しています。,うでまえについてべんきょうしています。,我正在學習關於「本領」的內容。,N4|noun,「⼿藝」、「技術」 彼（かれ）の  料理（り ょうり）の  腕前（うて まえ）は  素晴（すば）,teacher_agent,0.79
V0459,,らしい,→ 他的料,i_adjective,N5,今日はらしい。,きょうはらしい。,今天很→ 他的料。,N5|i_adjective,理⼿藝太精湛了 お前（まえ）の  腕前 （うでまえ）を  ⾒,teacher_agent,0.88
V0460,,（み）せて,→ 讓,other,N4,（み）せてについて勉強しています。,（み）せてについてべんきょうしています。,我正在學習關於→ 讓的內容。,N4|other,我看看你的本事吧！,teacher_agent,0.79
V0461,扱い,あつかい,「對待」、「處理」、,i_adjective,N4,今日は扱い。,きょうはあつかい。,今天很「對待」。,N4|i_adjective,「待遇」、「操縱（物 品 / 機器）」 この  機械（きかい） は、丁寧（ていねい）,teacher_agent,0.79
V0462,扱（あつか）い,な,が,i_adjective,N2,必要（ひつよう）で す。,必要（ひつよう）で す。,が,N2|i_adjective,必要（ひつよう）で す。 → 這台機器需要⼩ ⼼的處理 / 對待 ⼦供（こども）  扱（あ,teacher_agent,0.75
V0463,,つか）い,の,i_adjective,N4,は、嫌（いや）だ。,は、嫌（いや）だ。,の,N4|i_adjective,は、嫌（いや）だ。 → 被當成⼩孩⼦對待，真 的很討厭 そぶり 素振り 「（表現於外表的） 態度」、「神態」、「舉 ⽌」、「跡象」 彼は  彼⼥が  好きな  素 振（そぶ）り  を  まっ,teacher_agent,0.73
V0464,,たく,→ 他完,other,N5,全沒有表現出喜歡她的 神態 / 蛛絲⾺跡。,全沒有表現出喜歡她的 神態 / 蛛絲⾺跡。,→ 他完,N5|other,全沒有表現出喜歡她的 神態 / 蛛絲⾺跡。 鈴⽊（すずき）さん  は ⾟（つら）い  素振（そ,teacher_agent,0.92
V0465,,ぶ）り,⾒（み）せ,other,N5,ません。,ません。,⾒（み）せ,N5|other,ません。 → 鈴⽊先⽣ / ⼩姐完全不會露出痛苦 的神情。 しわざ 仕業 「（壞事或惡作劇） 搞的⿁」、「做的好 事」 誰（だれ）の  仕業（し わざ）だ？ → 是誰搞的 ⿁？  / 這是誰做的好 事？ 這（これ）は  彼（か れ）の  仕業（しわざ） です。 → 這是他搞的 ⿁。,teacher_agent,0.92
V0466,物語,ものがたり,「故事」、「傳說」、,noun,N4,這本書描繪了⼀個美麗 的故事 誰（だれ）にでも、⾃ 分（じぶん）の  物語 （ものがたり）が  あ る。,這本書描繪了⼀個美麗 的故事 誰（だれ）にでも、⾃ 分（じぶん）の  物語 （ものがたり）が  あ る。,「故事」、「傳說」、,N4|noun,「⼩說」、「敘事」 この  本（ほん）は、美 （うつく）しい  物語 （ものがたり）を  描 （えが）いています → 這本書描繪了⼀個美麗 的故事 誰（だれ）にでも、⾃ 分（じぶん）の  物語 （ものがたり）が  あ る。 → 不論是誰，都有 屬於⾃⼰的故事。,teacher_agent,0.83
V0467,⼼理,しんり,「⼼理」、「內⼼狀,noun,N4,態」 消費者（しょうひし ゃ）の  ⼼理（しんり） を  分析（ぶんせき）し ます。,態」 消費者（しょうひし ゃ）の  ⼼理（しんり） を  分析（ぶんせき）し ます。,「⼼理」、「內⼼狀,N4|noun,態」 消費者（しょうひし ゃ）の  ⼼理（しんり） を  分析（ぶんせき）し ます。 → 分析消費者的 ⼼理 ストレス  は、⼼理（し,teacher_agent,0.83
V0468,,んり）に,影響,other,N4,（えいきょう）を  与 （あた）える。,（えいきょう）を  与 （あた）える。,影響,N4|other,（えいきょう）を  与 （あた）える。 → 壓⼒ 會給⼼理帶來巨⼤的影 響 やぶる 破る 「撕破（紙張）」、 「打破（紀錄 / 沉 默）」、「違反（約定 / 規則）」、「擊敗（強 敵）」 ⼿紙（てがみ）を  破 （やぶ）る。 → 撕破信 件 約束（やくそく）を  破 （やぶ）りました。 → 違反了約定  / 爽約了。 ぬく 抜く 「拔出」、「抽離」、 「超越（前⾞ / 對 ⼿）」、「省去 / 跳過」,teacher_agent,0.83
V0469,,プラグ,コンセント,noun,N5,から  抜（ぬ）きます。,から  抜（ぬ）きます。,コンセント,N5|noun|外来語,から  抜（ぬ）きます。 來。 最後（さいご）の  直線 （ちょくせん）で  前 （まえ）の  選⼿（せん しゅ）を  抜（ぬ）い た！ → 在最後的直線衝 刺超越了前⾯的選⼿！,teacher_agent,0.92
V0470,指す,さす,「指向」、「指著」、,noun,N4,「朝向」 指（ゆび）で  ⽅向（ほ うこう）を  指（さ） す。,「朝向」 指（ゆび）で  ⽅向（ほ うこう）を  指（さ） す。,「指向」、「指著」、,N4|noun,「朝向」 指（ゆび）で  ⽅向（ほ うこう）を  指（さ） す。 → ⽤⼿指著⽅向 時計の  針（はり）が １２時を  指して  いま 12 點。 にぎる 握る 「握住」、「抓牢」、 「捏（飯糰 / 壽 司）」、「掌握（權⼒ / 秘密）」。 ⼿（て）を  握（にぎ） る。 → 握⼿  / 握住⼿。,teacher_agent,0.83
V0471,,おにぎり,握（にぎ）,other,N4,りました。,りました。,握（にぎ）,N4|other,りました。 → 捏了飯糰 彼が  チーム  の  主導 （しゅどう）権（け ん）を  握（にぎ）って いる。 ふる 振る 「揮動」、「搖動」、 「撒（鹽 / 胡椒）」、 「拒絕 / 甩掉（戀 ⼈）」 ⼿（て）を  振（ふ）る 彼⼥に  告⽩（こくは く）したが、振（ふ） られた。 → 雖然向她告 ⽩了，但被甩了 とじる 閉じる 「關閉」、「闔上（書 本 / 眼睛）」、「結束 （會議）」,teacher_agent,0.83
V0472,,ブラウザ,畫⾯（が,noun,N3,ブラウザについて勉強しています。,ブラウザについてべんきょうしています。,我正在學習關於畫⾯（が的內容。,N3|noun|外来語,,teacher_agent,0.82
V0473,閉じます。,めん）を,→,noun,N2,關閉瀏覽器的視窗 ⽬（め）を  閉じて、し っかり  休（やす）む。,關閉瀏覽器的視窗 ⽬（め）を  閉じて、し っかり  休（やす）む。,→,N2|noun,關閉瀏覽器的視窗 ⽬（め）を  閉じて、し っかり  休（やす）む。 息,teacher_agent,0.75
V0474,剝く,むく,「剝（⽪）」、「削,noun,N4,（⽪）」 林檎（りんご）の  ⽪ （かわ）を  剝（む）き ます。,（⽪）」 林檎（りんご）の  ⽪ （かわ）を  剝（む）き ます。,「剝（⽪）」、「削,N4|noun,（⽪）」 林檎（りんご）の  ⽪ （かわ）を  剝（む）き ます。 → 削蘋果的⽪ ⽬（め）を  剝（む）く かさねる 重ねる ぶつける ー,teacher_agent,0.83
V0475,混ぜる,まぜる,/ 交ぜるｚ 「攪拌」、「混合」、,verb,N4,「調配」 卵（たまご）  と  ⽜乳 （ぎゅうにゅう）を  混 （ま）ぜます。,「調配」 卵（たまご）  と  ⽜乳 （ぎゅうにゅう）を  混 （ま）ぜます。,/ 交ぜるｚ 「攪拌」、「混合」、,N4|verb,「調配」 卵（たまご）  と  ⽜乳 （ぎゅうにゅう）を  混 （ま）ぜます。 → 把蛋 和⽜奶攪拌 / 混合在⼀ 起 くわえる 加える 「加上 / 加⼊（材料 / ⼈數）」、「施加（壓 ⼒ / 速度）」、「合計 （加法）」 砂糖（さとう）を  少々 （しょうしょう）  加 （くわ）えて、よく  混 （ま）ぜます。 → 加⼊ 少許砂糖，並好好地攪 拌均勻。 この  物体（ぶったい）,teacher_agent,0.83
V0476,強（つよ）い,に,圧⼒,i_adjective,N2,（あつりょく）を  加 （くわ）える。,（あつりょく）を  加 （くわ）える。,圧⼒,N2|i_adjective,（あつりょく）を  加 （くわ）える。 → 對這 個物體施加強烈的壓⼒ くばる 配る 「分發（傳單 / 講 義）」、「分配（卡 牌）」、「廣泛投注 （注意⼒）」 全員（ぜんいん）に  資 料（しりょう）を  配 （くば）ります。 → 把 資料分發給所有⼈ 彼（かれ）は  周（ま わ）りの  ⼈（ひと）に,teacher_agent,0.85
V0477,気（き）を,よく,配,noun,N2,（くば）る。,（くば）る。,配,N2|noun,（くば）る。 → 他對周 圍的⼈總是格外細⼼關 照 / 體貼周到 あける 分ける 「分開」、「分類（垃 圾 / 種類）」、「分配 （財產 / 點⼼）」、「劃 分（界線）」,teacher_agent,0.75
V0478,,ゴミ,正（ただ）し,noun,N5,ゴミについて勉強しています。,ゴミについてべんきょうしています。,我正在學習關於正（ただ）し的內容。,N5|noun|外来語,,teacher_agent,0.88
V0479,分（わ）けます,く,→ 把,noun,N2,分（わ）けますについて勉強しています。,くについてべんきょうしています。,我正在學習關於→ 把的內容。,N2|noun,垃圾正確地進⾏分類,teacher_agent,0.8
V0480,,プログラム,機能,noun,N3,プログラムについて勉強しています。,プログラムについてべんきょうしています。,我正在學習關於機能的內容。,N3|noun|外来語,（きのう）を  三（み,teacher_agent,0.82
V0481,,っ）つ,分（わ）け,other,N5,成三個部分 まとめる - 「整理 / 打包（⾏ 李）」、「歸納 / 總結 （意⾒ / 報告）」、「合 併（代碼 / 資料）」、 「領導 / 團結（團 隊）」。,成三個部分 まとめる - 「整理 / 打包（⾏ 李）」、「歸納 / 總結 （意⾒ / 報告）」、「合 併（代碼 / 資料）」、 「領導 / 團結（團 隊）」。,分（わ）け,N5|other,成三個部分 まとめる - 「整理 / 打包（⾏ 李）」、「歸納 / 總結 （意⾒ / 報告）」、「合 併（代碼 / 資料）」、 「領導 / 團結（團 隊）」。 今⽇（きょう）の  意⾒ （いけん）を  報告書 （ほうこくしょ）に  ま とめます。 → 把今天的 意⾒歸納 / 整理成報告 書,teacher_agent,0.92
V0482,変わる,かわる,代替,verb,N4,私は毎日変わる。,わたしはまいにちかわる。,我每天代替。,N4|verb,うけとる 受け取る 「領取 / 收到（包裹 / 信件）」、「接住（傳 球）」、「理解 / 誤會 （話語的含義）」,teacher_agent,0.79
V0483,,コンビニ,荷物（に,noun,N3,もつ）を  受（う）け取 （と）ります。,もつ）を  受（う）け取 （と）ります。,荷物（に,N3|noun|外来語,もつ）を  受（う）け取 （と）ります。 → 在便 利商店領取包裹 / ⾏李,teacher_agent,0.86
V0484,取り出す,とりだす,「拿出來 / 取出（實,noun,N2,取り出すについて勉強しています。,とりだすについてべんきょうしています。,我正在學習關於「拿出來 / 取出（實的內容。,N2|noun,體物品）」、「提取 / 抓 取（抽象資料 / 精 華）」,teacher_agent,0.8
V0485,,カバン,財布（さ,noun,N5,いふ）を  取（と）り出 （だ）します。,いふ）を  取（と）り出 （だ）します。,財布（さ,N5|noun|外来語,いふ）を  取（と）り出 （だ）します。 → 從包 包裡拿出了錢包 💡  ⽼師語感微調,teacher_agent,0.92
V0486,,（,）：這個字是由,other,N5,動詞  「取（と）る （拿、取）」 與  「出 （だ）す（讓 …… 出 來）」 強⼒咬合⽽成的 複合動詞。,動詞  「取（と）る （拿、取）」 與  「出 （だ）す（讓 …… 出 來）」 強⼒咬合⽽成的 複合動詞。,）：這個字是由,N5|other,動詞  「取（と）る （拿、取）」 與  「出 （だ）す（讓 …… 出 來）」 強⼒咬合⽽成的 複合動詞。它跟單純的 「出す」有什麼不同 呢？出す：範圍很廣， 只要讓東西從裡⾯出來 都算（例如：提出作 業、倒垃圾）。取り出 す：⾮常強調「先⽤⼿ 去『拿（取る）』，再把 它『帶到外⾯來（出 す）』」  的連續物理動 作，或者是從眾多物件 中「特意挑選並提取出 來」的精準語感。,teacher_agent,0.92
V0487,薄める,うすめる,「使變薄」、「使變,verb,N4,私は毎日薄める。,わたしはまいにちうすめる。,我每天「使變薄」。,N4|verb,淡」、「稀釋」,teacher_agent,0.79
V0488,,スープ,濃（こ）い,noun,N5,スープについて勉強しています。,スープについてべんきょうしています。,我正在學習關於濃（こ）い的內容。,N5|noun|外来語,ので、⽔（みず）で  薄,teacher_agent,0.88
V0489,,（うす）めます,因為,other,N4,湯太濃了，所以我⽤⽔ 稀釋 / 沖淡。,湯太濃了，所以我⽤⽔ 稀釋 / 沖淡。,因為,N4|other,湯太濃了，所以我⽤⽔ 稀釋 / 沖淡。 洗剤（せんざい）を  お 湯（ゆ）で  薄（うす）,teacher_agent,0.83
V0490,使う,めて,→ 把洗潔劑⽤,noun,N4,使うについて勉強しています。,めてについてべんきょうしています。,我正在學習關於→ 把洗潔劑⽤的內容。,N4|noun,熱⽔稀釋後使⽤,teacher_agent,0.79
V0491,実習,じっしゅう,「實習」、「實地演,noun,N4,実習について勉強しています。,じっしゅうについてべんきょうしています。,我正在學習關於「實習」的內容。,N4|noun,練」、「技術實作」,teacher_agent,0.79
V0492,,メルボルン,IT の  実,noun,N3,習を  します あわてる 慌てる 「在慌慌張張的狀態 下 …… 」或「因為驚 慌失措⽽ …… 」 慌てて  アクセル  を  踏 （ふ）んだ。,習を  します あわてる 慌てる 「在慌慌張張的狀態 下 …… 」或「因為驚 慌失措⽽ …… 」 慌てて  アクセル  を  踏 （ふ）んだ。,IT の  実,N3|noun|外来語,習を  します あわてる 慌てる 「在慌慌張張的狀態 下 …… 」或「因為驚 慌失措⽽ …… 」 慌てて  アクセル  を  踏 （ふ）んだ。 → 慌慌張 張地踩了油⾨,teacher_agent,0.86
V0493,,アクセル,「（汽⾞的）油⾨」,noun,N3,アクセルについて勉強しています。,アクセルについてべんきょうしています。,我正在學習關於「（汽⾞的）油⾨」的內容。,N3|noun|外来語,,teacher_agent,0.82
V0494,慰める,なぐさめる,安慰,verb,N4,私は毎日慰める。,わたしはまいにちなぐさめる。,我每天安慰。,N4|verb,友達  に  慰（なぐさ）,teacher_agent,0.79
V0495,,められた,被朋友安慰,other,N4,められたについて勉強しています。,められたについてべんきょうしています。,我正在學習關於被朋友安慰的內容。,N4|other,了 ました,teacher_agent,0.79
V0496,儲かって,もうかって,賺錢,noun,N2,儲かってについて勉強しています。,もうかってについてべんきょうしています。,我正在學習關於賺錢的內容。,N2|noun,,teacher_agent,0.8
V0497,賄って,まかなって,提供、維持,noun,N4,賄ってについて勉強しています。,まかなってについてべんきょうしています。,我正在學習關於提供的內容。,N4|noun,,teacher_agent,0.79
V0498,商って,あきなって,買賣、經商,noun,N4,商ってについて勉強しています。,あきなってについてべんきょうしています。,我正在學習關於買賣的內容。,N4|noun,うるおって 潤って 「滋潤」、「濕潤」、 「（⽣活 / 經濟）變得 富裕」,teacher_agent,0.79
V0499,劇的に,げきてきに,戲劇性的,noun,N4,劇的にについて勉強しています。,げきてきにについてべんきょうしています。,我正在學習關於戲劇性的的內容。,N4|noun,,teacher_agent,0.79
V0500,格別に,かくべつに,格外的，特別的,noun,N4,格別にについて勉強しています。,かくべつにについてべんきょうしています。,我正在學習關於格外的，特別的的內容。,N4|noun,,teacher_agent,0.79
V0501,真剣に,しんけんに,真的,noun,N4,真剣にについて勉強しています。,しんけんにについてべんきょうしています。,我正在學習關於真的的內容。,N4|noun,,teacher_agent,0.79
V0502,強⼤に,きょうだいに,強⼤的,noun,N4,強⼤にについて勉強しています。,きょうだいにについてべんきょうしています。,我正在學習關於強⼤的的內容。,N4|noun,,teacher_agent,0.79
V0503,少⼦化,しょうしか,少⼦化,noun,N4,少⼦化について勉強しています。,しょうしかについてべんきょうしています。,我正在學習關於少⼦化的內容。,N4|noun,,teacher_agent,0.79
V0504,伴い,ともない,隨著 …… 、伴隨,i_adjective,N4,著 …… 、由於 …… （導致連帶的變化） 1. ⼈⼝減少に伴い、労 働⼒不⾜が深刻化して いる。,著 …… 、由於 …… （導致連帶的變化） 1. ⼈⼝減少に伴い、労 働⼒不⾜が深刻化して いる。,隨著 …… 、伴隨,N4|i_adjective,著 …… 、由於 …… （導致連帶的變化） 1. ⼈⼝減少に伴い、労 働⼒不⾜が深刻化して いる。 → 著⼈⼝減少， 勞動⼒不⾜的問題正⽇ 益嚴重 接續⽅式 [名詞 ] + に伴い  / に伴 って [動詞辭書形 ] + に伴い  / に伴って 2. 時代の変化に伴っ て、⼈々の価値観も変 わってきた。 → 伴隨著 時代的變化，⼈們的價 值觀也發⽣了改變 3. 携帯電話が普及する に伴い、公衆電話が姿 を消していった → 隨著 ⼿機的普及，公⽤電話 也漸漸消失了蹤影 💡  「に伴い」與「に伴 って」的差別？兩者意 思完全⼀樣。「に伴い」 的結尾是動詞中頓形 （ます形去掉ます），書 ⾯感、正式感更強，常 出現在新聞、公告中； 「に伴って」 則是 $\text{ て $ 形，⼝語或 ⼀般討論中也很常⽤。 ⚖  相似⽂法對⽐：「〜 につれて」 vs 「〜に伴 い」 這兩個詞常常⼀起考， 兩者都翻成「隨著」，但 微⼩的差別在於： 〜につれて：偏向「⾃ 然⽽然、單⼀⽅向的⽐ 例變化」（例如：年紀增 ⻑ →  ⾝體變差；爬得越 ⾼  → 氣溫越低）。 〜に伴い：偏向「因果 關係的連帶影響、規模 較⼤的變化」。除了⽐例 變化，還可以指因為某 個特定事件發⽣，⽽連 帶引起的其他現象。,teacher_agent,0.83
V0505,事情,じじょう,情況、狀況、原委、,noun,N4,內情、理由 1. 表⽰「背後的理由、 隱衷」（特別是無奈、 不便說明的私事） 家庭の事情で、しばら くお休みをいただきま す。,內情、理由 1. 表⽰「背後的理由、 隱衷」（特別是無奈、 不便說明的私事） 家庭の事情で、しばら くお休みをいただきま す。,情況、狀況、原委、,N4|noun,內情、理由 1. 表⽰「背後的理由、 隱衷」（特別是無奈、 不便說明的私事） 家庭の事情で、しばら くお休みをいただきま す。 → 因為家庭因素， 我需要請假⼀段時間 2. 表⽰「某個領域的現 況、情勢」（〜事情） く）事情 → ⽇本的居住 環境 / 住宅現況 3. 現地的（げんち）の エネルギー事情を調査 する。 → 調查當地的能 源供應現況 4. 慣⽤語：「事情に詳 しい（じじょうにくわ しい）」 彼は業界（ぎょうか い）の事情にとても詳 しい。 → 他對這個⾏業 的內幕和現況⾮常熟悉 せんりゃく 戦略 注、受到重視 1. 注⽬を集める：吸引 關注、成為焦點。 その新⼈歌⼿は、独特 な歌声で世間の注⽬を 集めている。 → 那位新 ⼈歌⼿憑藉獨特的歌聲 吸引了世⼈的關注 2. 注⽬を浴びる：備受 矚⽬、⼤受關注 最新の AI 技術を使った 開発ツールが、今世界 中で注⽬を浴びていま 的開發⼯具，⽬前在全 世界正備受矚⽬ 3. 〜に注⽬する：去關 注 …… 、把焦點放 在 …… 今後の市場の動きに注 ⽬する必要があります 今後市場的⾛向,teacher_agent,0.83
V0506,⼯夫,くふう,下功夫、花⼼思、動,noun,N4,⼯夫について勉強しています。,くふうについてべんきょうしています。,我正在學習關於下功夫的內容。,N4|noun,腦筋、設法改良、巧 思 1. ⼯夫する：動腦筋、 想辦法改良 暗記が楽しくなるよう に、アプリの  UI を⼯ 夫している →為了讓背 單字變得更有趣，我正 在花⼼思改良應⽤程式 的  UI 2. ⼯夫を凝らす（くふ うをこらす）：絞盡腦 汁、⽤盡巧思 イベントのポスター作 りに、メンバー全員で ⼯夫を凝らした →為了 製作活動海報，全體成 員⽤盡了巧思 3. ⼯夫を重ねる（くふ うをかさねる）：不斷 改良、反覆下功夫 夫を重ねることで、プ ログラムの処理速度を ⼤幅に向上させた → 透 過不斷的研究與改良， ⼤幅提升了程式的處理 速度,teacher_agent,0.79
V0507,模型,もけい,模型,noun,N4,模型について勉強しています。,もけいについてべんきょうしています。,我正在學習關於模型的內容。,N4|noun,,teacher_agent,0.79
V0508,素材,そざい,素材,noun,N4,はいぞく 配属 分派、分發、派赴 （特定部⾨、職位或 ⼯作地點） 1.[ 部⾨ / 地點 ] に配属さ れる：被分配到 …… 部 ⾨ / 地點 研修が終わった後、開 発部に配属されまし た。,はいぞく 配属 分派、分發、派赴 （特定部⾨、職位或 ⼯作地點） 1.[ 部⾨ / 地點 ] に配属さ れる：被分配到 …… 部 ⾨ / 地點 研修が終わった後、開 発部に配属されまし た。,素材,N4|noun,はいぞく 配属 分派、分發、派赴 （特定部⾨、職位或 ⼯作地點） 1.[ 部⾨ / 地點 ] に配属さ れる：被分配到 …… 部 ⾨ / 地點 研修が終わった後、開 発部に配属されまし た。 → 研修結束後，我 被分配到了開發部 2. 配属が決まる：分發 結果確定 ついに新しいプロジェ クトへの配属が決まっ,teacher_agent,0.83
V0509,,た,新專案的分發結果,other,N5,終於確定了 3. 希望配属先：希望被 分派的志願部⾨。,終於確定了 3. 希望配属先：希望被 分派的志願部⾨。,新專案的分發結果,N5|other,終於確定了 3. 希望配属先：希望被 分派的志願部⾨。在找 ⼯作或實習填寫履歷、 ⾯試時⾮常常⾒ ⾯接で希望配属先につ いて聞かれた → 在⾯試 時被問到了希望分發的 部⾨ 反覆、接連發⽣、累 積（經驗、努⼒、年 歲） 1. 努⼒ / ⼯夫を重ね る：不斷努⼒  / 不斷改 良、反覆下功夫。 毎⽇練習を重ねて、つ いに⼤会で優勝した → 藉由不斷累積每天的練 習，終於在⽐賽中獲得 了冠軍 2. 経験を重ねる：累積 經驗 失敗を重ねることで、 ⼈は成⻑していく → 透 過不斷累積失敗的經 驗，⼈才能夠成⻑ 3. 議論 / 話し合い  を重 ねる：反覆討論、多次 商量 チーム内で議論を重ね て、新しいプロジェク トの計画を⽴てた → 在 團隊內經過反覆的討論 後，制定出了新專案的 計畫 4. 疊起來 机の上に本を重ねて置,teacher_agent,0.92
V0510,,く,把書疊放在桌⼦上,other,N5,くについて勉強しています。,くについてべんきょうしています。,我正在學習關於把書疊放在桌⼦上的內容。,N5|other,,teacher_agent,0.88
V0511,やり直す,やりなおす,重新做、重來、重頭,noun,N2,やり直すについて勉強しています。,やりなおすについてべんきょうしています。,我正在學習關於重新做的內容。,N2|noun,開始、改過⾃新 1. 學習與⼯作（做錯、 寫錯時重來） もう⼀度最初からやり 直してください → 請從 頭重新做⼀次 2. ⼈⽣與關係（感情或 ⽣活重新開始） 過去に戻って、⼈⽣を やり直したい → 好想回 到過去，讓⼈⽣重新來 過 🧩  延伸⽂法⼩技巧： 「動詞   形  ＋  直 す」 「〜直す」是⼀個萬⽤ 的接尾詞，只要把動詞 的   形去掉加上 它，就能變成「重 新 …… 」的意思： 書き直す（かきなお す）：重新寫、修改 （如：修改履歷、重寫 報告） 聞き直す（ききなお す）：重新再聽⼀遍 ⾒直す（みなおす）：重 新看、檢查（如：檢查 程式碼、對答案）,teacher_agent,0.8
V0512,繰り返す,くりかえす,重複、反覆、重演、,noun,N2,繰り返すについて勉強しています。,くりかえすについてべんきょうしています。,我正在學習關於重複的內容。,N2|noun,⼀再 1. 練習 / 復習を繰り返 す：反覆練習  / ⼀再複 習 基本のステップを何度 も繰り返す →⼀遍⼜⼀ 遍地反覆練習基本舞步 2. 失敗 / 間違いを繰り 返す：重蹈覆轍、⼀再 犯錯 同じ間違いを繰り返さ ないように、メモを取,teacher_agent,0.8
V0513,,っておく,為了不要⼀,other,N4,っておくについて勉強しています。,っておくについてべんきょうしています。,我正在學習關於為了不要⼀的內容。,N4|other,再犯同樣的錯誤，先記 下筆記 3. テスト  / 処理（しょ り）を繰り返す：反覆 測試  / 重複執⾏處理 バグが直るまで、テス トを繰り返した →在 Bug 修復之前，反覆進 ⾏了多次測試 4. 歴史は繰り返す：歷 史總是驚⼈地相似、歷 史會重演 ます ます,teacher_agent,0.79
V0514,延ばす,のばす,延⻑、延期、推遲,noun,N4,延ばすについて勉強しています。,のばすについてべんきょうしています。,我正在學習關於延⻑的內容。,N4|noun,1. 予定 / 会議を延ばす : 延後預定⾏程  / 延期會 議 出張の予定を来週に延,teacher_agent,0.79
V0515,,ばすことになった,出,other,N4,ばすことになったについて勉強しています。,ばすことになったについてべんきょうしています。,我正在學習關於出的內容。,N4|other,差的⾏程決定要延到下 週了 2. 締切（しめきり） / 期限（きげん）を延ば す：延⻑截⽌⽇期  / 寬 限期限 すみません、レポート の締め切りをもう⼀⽇ 延ばしていただけませ,teacher_agent,0.69
V0516,,んか,不好意思，可以,other,N5,んかについて勉強しています。,んかについてべんきょうしています。,我正在學習關於不好意思，可以的內容。,N5|other,請您把報告的截⽌⽇期 再往後延⼀天嗎？ 3. 出発を延ばす：延後 出發時間 ⼤⾬の影響で、出発を,teacher_agent,0.88
V0517,時間延ばす,1,→受⼤⾬,noun,N2,時間延ばすについて勉強しています。,1についてべんきょうしています。,我正在學習關於→受⼤⾬的內容。,N2|noun,影響，出發時間延後⼀ ⼩時 ⚖  世紀⼤魔王對⽐：延,teacher_agent,0.8
V0518,,ばす,伸ばす,other,N5,這兩個詞在⽇檢和打字 時超級容易搞混，請務 必⽤以下的核⼼畫⾯來 記： 延ばす（時間、期限） ⏳ 核⼼畫⾯：時間軸往後 拉。,這兩個詞在⽇檢和打字 時超級容易搞混，請務 必⽤以下的核⼼畫⾯來 記： 延ばす（時間、期限） ⏳ 核⼼畫⾯：時間軸往後 拉。,伸ばす,N5|other,這兩個詞在⽇檢和打字 時超級容易搞混，請務 必⽤以下的核⼼畫⾯來 記： 延ばす（時間、期限） ⏳ 核⼼畫⾯：時間軸往後 拉。 對象：締切（截⽌⽇）、 予定（⾏程）、旅⾏（旅 程）。 例句：期⽇を延ばす （延⻑⽇期）。 伸ばす（⻑度、空間、 能⼒） 📏 核⼼畫⾯：物體變⻑、 空間變⼤、能⼒變強。 對象：髪（頭髮）、⼿ （伸⼿）、⾝⻑（⾝ ⾼）、才能（才華）。 例句：髪を伸ばす（留 ⻑頭髮）、能⼒を伸ばす （提升能⼒）。,teacher_agent,0.92
V0519,間違う,まちがう,搞錯、不正確、犯錯,noun,N4,間違うについて勉強しています。,まちがうについてべんきょうしています。,我正在學習關於搞錯的內容。,N4|noun,1. 〜を間違える（他動 詞形）主動搞錯了某個 具體的事物 漢字を間違える → 把漢 字寫錯了 電⾞の乗り⽅向を間違,teacher_agent,0.79
